body_part,symptom_keyword,severity_modifier,time_course_modifier,body_side_modifier,associated_symptom,population_risk,red_flag_question,emergency_if_yes,rationale,question_priority,clinical_context
skin,ผื่น,severe,acute,bilateral,,general,ผื่นร่วมกับหายใจลำบากหรือหน้าบวมรุนแรงมากเกิดขึ้นทันทีทั้งสองข้างหรือไม่,yes,อาจเป็นแพ้รุนแรง,1,Acute severe bilateral ผื่น
skin,ผื่น,severe,acute,central,,general,ผื่นร่วมกับหายใจลำบากหรือหน้าบวมรุนแรงมากเกิดขึ้นทันทีหรือไม่,yes,อาจเป็นแพ้รุนแรง,1,Acute severe central ผื่น
skin,ผื่น,severe,subacute,left,,general,ผื่นร่วมกับหายใจลำบากหรือหน้าบวมรุนแรงมากด้านซ้ายหรือไม่,yes,อาจเป็นแพ้รุนแรง,3,Subacute severe left ผื่น
skin,ผื่น,severe,subacute,right,,general,ผื่นร่วมกับหายใจลำบากหรือหน้าบวมรุนแรงมากด้านขวาหรือไม่,yes,อาจเป็นแพ้รุนแรง,3,Subacute severe right ผื่น
skin,ผื่น,severe,subacute,bilateral,,general,ผื่นร่วมกับหายใจลำบากหรือหน้าบวมรุนแรงมากทั้งสองข้างหรือไม่,yes,อาจเป็นแพ้รุนแรง,3,Subacute severe bilateral ผื่น
skin,ผื่น,severe,subacute,central,,general,ผื่นร่วมกับหายใจลำบากหรือหน้าบวมรุนแรงมากหรือไม่,yes,อาจเป็นแพ้รุนแรง,3,Subacute severe central ผื่น
skin,ผื่น,severe,progressive,left,,general,ผื่นร่วมกับหายใจลำบากหรือหน้าบวมรุนแรงมากแย่ลงเรื่อยๆด้านซ้ายหรือไม่,yes,อาจเป็นแพ้รุนแรง,2,Progressive severe left ผื่น
skin,ผื่น,severe,progressive,right,,general,ผื่นร่วมกับหายใจลำบากหรือหน้าบวมรุนแรงมากแย่ลงเรื่อยๆด้านขวาหรือไม่,yes,อาจเป็นแพ้รุนแรง,2,Progressive severe right ผื่น
skin,ผื่น,severe,progressive,bilateral,,general,ผื่นร่วมกับหายใจลำบากหรือหน้าบวมรุนแรงมากแย่ลงเรื่อยๆทั้งสองข้างหรือไม่,yes,อาจเป็นแพ้รุนแรง,2,Progressive severe bilateral ผื่น
skin,ผื่น,severe,progressive,central,,general,ผื่นร่วมกับหายใจลำบากหรือหน้าบวมรุนแรงมากแย่ลงเรื่อยๆหรือไม่,yes,อาจเป็นแพ้รุนแรง,2,Progressive severe central ผื่น
skin,ผื่น,severe,recurrent,left,,general,ผื่นร่วมกับหายใจลำบากหรือหน้าบวมรุนแรงมากเป็นๆ หายๆด้านซ้ายหรือไม่,yes,อาจเป็นแพ้รุนแรง,3,Recurrent severe left ผื่น
skin,ผื่น,severe,recurrent,right,,general,ผื่นร่วมกับหายใจลำบากหรือหน้าบวมรุนแรงมากเป็นๆ หายๆด้านขวาหรือไม่,yes,อาจเป็นแพ้รุนแรง,3,Recurrent severe right ผื่น
skin,ผื่น,severe,recurrent,bilateral,,general,ผื่นร่วมกับหายใจลำบากหรือหน้าบวมรุนแรงมากเป็นๆ หายๆทั้งสองข้างหรือไม่,yes,อาจเป็นแพ้รุนแรง,3,Recurrent severe bilateral ผื่น
skin,ผื่น,severe,recurrent,central,,general,ผื่นร่วมกับหายใจลำบากหรือหน้าบวมรุนแรงมากเป็นๆ หายๆหรือไม่,yes,อาจเป็นแพ้รุนแรง,3,Recurrent severe central ผื่น
skin,ผื่น,moderate,acute,central,fever,general,ผื่นร่วมกับหายใจลำบากหรือหน้าบวมเกิดขึ้นทันทีร่วมกับไข้สูงหรือไม่,yes,อาจเป็นแพ้รุนแรง,1,fever + ผื่น → Higher emergency risk
skin,ผื่น,moderate,progressive,central,fever,general,ผื่นร่วมกับหายใจลำบากหรือหน้าบวมแย่ลงเรื่อยๆร่วมกับไข้สูงหรือไม่,yes,อาจเป็นแพ้รุนแรง,1,fever + ผื่น → Higher emergency risk
skin,ผื่น,severe,acute,central,fever,general,ผื่นร่วมกับหายใจลำบากหรือหน้าบวมรุนแรงมากเกิดขึ้นทันทีร่วมกับไข้สูงหรือไม่,yes,อาจเป็นแพ้รุนแรง,1,fever + ผื่น → Higher emergency risk
skin,ผื่น,severe,progressive,central,fever,general,ผื่นร่วมกับหายใจลำบากหรือหน้าบวมรุนแรงมากแย่ลงเรื่อยๆร่วมกับไข้สูงหรือไม่,yes,อาจเป็นแพ้รุนแรง,1,fever + ผื่น → Higher emergency risk
skin,ผื่น,moderate,acute,central,bleeding,general,ผื่นร่วมกับหายใจลำบากหรือหน้าบวมเกิดขึ้นทันทีร่วมกับเลือดออกหรือไม่,yes,อาจเป็นแพ้รุนแรง,1,bleeding + ผื่น → Higher emergency risk
skin,ผื่น,moderate,progressive,central,bleeding,general,ผื่นร่วมกับหายใจลำบากหรือหน้าบวมแย่ลงเรื่อยๆร่วมกับเลือดออกหรือไม่,yes,อาจเป็นแพ้รุนแรง,1,bleeding + ผื่น → Higher emergency risk
skin,ผื่น,severe,acute,central,bleeding,general,ผื่นร่วมกับหายใจลำบากหรือหน้าบวมรุนแรงมากเกิดขึ้นทันทีร่วมกับเลือดออกหรือไม่,yes,อาจเป็นแพ้รุนแรง,1,bleeding + ผื่น → Higher emergency risk
